,City,Nation,Venue,Venue ID,Venue Latitude,Venue Longitude,Venue Category,Population,URL,Latitude,Longitude
3406,Riyadh,Saudi Arabia,Harvey Nichols (هارڤي نيكلز),4c991410db10b60cd70b876d,24.688971560527552,46.68472675027489,Department Store,5676621,https://en.wikipedia.org/wiki/Riyadh,24.633333333333,46.716666666667
3407,Riyadh,Saudi Arabia,Danube (الدانوب),597e227175a6ea23e94d6045,24.769746218468324,46.66516446518832,Supermarket,5676621,https://en.wikipedia.org/wiki/Riyadh,24.633333333333,46.716666666667
3408,Riyadh,Saudi Arabia,Tim Hortons (تيم هورتنز),58b5d6f9debdf6752c0f4c48,24.695387095095004,46.670273489805666,Coffee Shop,5676621,https://en.wikipedia.org/wiki/Riyadh,24.633333333333,46.716666666667
3409,Ahmedabad,India,TOMATO'S,4bc574270a30d13a40125a9c,23.02669296963554,72.55748815563435,Mexican Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3410,Ahmedabad,India,Manek Chowk Khau Gali,4f2c2b84e4b0e6b070ef1352,23.023505276430072,72.58853917452952,Snack Place,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3411,Ahmedabad,India,Ahmedabad One,4e9a924fbe7bc875aa8cbe22,23.03975849017283,72.53131739015053,Shopping Mall,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3412,Ahmedabad,India,K K tea stall,4da2f813bfa5dcb323361444,23.030197600566538,72.54053537804887,Tea Room,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3413,Ahmedabad,India,Manek Chowk,4ed13a649adf254457e88251,23.023625933567047,72.58855327837821,Fast Food Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3414,Ahmedabad,India,VarieTea,5241805d498e693f503674d2,23.012135640758473,72.51238585287814,Tea Room,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3415,Ahmedabad,India,Cinepolis,4e9a92e66c2592b36cba27b5,23.039895862970706,72.53172737704772,Multiplex,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3416,Ahmedabad,India,Gulmohar Greens Golf & Country Club,4e475db152b1bac0d984353f,22.962651389637703,72.43007660945209,Golf Course,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3417,Ahmedabad,India,PVR Cinemas,4c9f09eed3c2b60cbe35d1bc,23.04894338521377,72.51602412301445,Multiplex,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3418,Ahmedabad,India,Upper Crust,4d442c66befe236a7fd8f1e2,23.041185367854148,72.54878449211631,Diner,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3419,Ahmedabad,India,Havmor,4e29ae2bb0fba988bb78e904,23.011333911045593,72.56282202311807,Ice Cream Shop,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3420,Ahmedabad,India,Java+,52f3dd94498ef9bd49b40c1f,23.027847929198437,72.51233880574719,Coffee Shop,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3421,Ahmedabad,India,Apna Adda,4ee0f40e7ee54945fe4de077,23.043713606131156,72.51470072967645,Coffee Shop,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3422,Ahmedabad,India,Swati Snacks,4baa1849f964a5204d4a3ae3,23.02443798062042,72.55908655944135,Snack Place,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3423,Ahmedabad,India,Municipal Market Food Stalls,4e61e8d7ae60e9edf583dd23,23.034431923885098,72.56092955816202,Farmers Market,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3424,Ahmedabad,India,Cafe Landmark,4bdc5aa2c79cc928f32586e9,23.047659156027134,72.57042030866428,Café,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3425,Ahmedabad,India,Havmor,4c245412136d20a147b8e161,23.03773899110406,72.5657343145699,Indian Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3426,Ahmedabad,India,Dunkin' Donuts,548bc775498e27d847860165,23.024410531402637,72.55635116510808,Donut Shop,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3427,Ahmedabad,India,Cheers!,4cdcd4e8930af04deadf9297,23.034403057047818,72.56101671230954,Dessert Shop,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3428,Ahmedabad,India,Upper Crust,4cf5287b1d18a1435a1e6aec,23.04062227866376,72.52735852286862,Bakery,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3429,Ahmedabad,India,Zencafe,4d88326f24bf14565d24c05d,23.027229868937532,72.5218406554554,Café,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3430,Ahmedabad,India,Lucky Tea,4b542b46f964a520b3b327e3,23.02782947436309,72.5813939352504,Tea Room,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3431,Ahmedabad,India,Zencafe,4d882e9124bf1456650bc05d,23.036321728412073,72.54945482398233,Café,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3432,Ahmedabad,India,Fresh Roast,50b4892ce4b0ab444b2fc4c3,23.015473549552524,72.56464262824952,Café,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3433,Ahmedabad,India,Shoppers Stop | Alpha One,4eac0c2493ad72a2db183779,23.03998226688358,72.53122179753349,Clothing Store,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3434,Ahmedabad,India,Hotel Patang,4ced1b540acea35d3fdae1ae,23.026420930302184,72.57218488795073,Indian Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3435,Ahmedabad,India,7 Violettes,51fcdfab498ea6412a237580,23.040111766349153,72.54764720307402,Bakery,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3436,Ahmedabad,India,Freezland,4defa6fcd22ddfee16fca862,23.02836008175938,72.55920637763299,Fast Food Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3437,Ahmedabad,India,Melt In,51399fdae4b00812282dfee9,23.03835437713839,72.51259706131745,Dessert Shop,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3438,Ahmedabad,India,Auto World (Vintage Car Museum),4ee6da9da69d89905e522e9e,23.057256312338758,72.68610135736682,Museum,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3439,Ahmedabad,India,Dakshinayan,4e959ff7f790e89d38220a91,23.026669667860588,72.5088815835638,Indian Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3440,Ahmedabad,India,Mint Route,4db838d9815445bd47ceadc0,23.02764525320253,72.54411272815148,Vegetarian / Vegan Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3441,Ahmedabad,India,PVR,53b0f215498e0929747b595b,23.103044908044012,72.5953513248767,Multiplex,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3442,Ahmedabad,India,Agashiye,4b8693a7f964a520589031e3,23.02710397468244,72.58161390264893,Indian Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3443,Ahmedabad,India,Barbeque Nation,4c85fde7d8086dcbd7609652,23.047960002946045,72.52673804891214,BBQ Joint,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3444,Ahmedabad,India,Cafe Natrani,4ce92a7bd99f721e35c1b473,23.047774779288904,72.57257716837074,Café,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3445,Ahmedabad,India,Buttercupp - A Cupcake Shoppe,4f61bafae4b09a06488cfe40,23.0414548306612,72.52541985977393,Cupcake Shop,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3446,Ahmedabad,India,SandwichworkZ,5030f8eae4b0a9acffb80c50,23.028639729252138,72.54276101544785,Café,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3447,Ahmedabad,India,The Blue Oven,55ba2c9c498efb5c53586b7d,23.03959556397232,72.5292560863208,Pizza Place,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3448,Ahmedabad,India,mad by tomatos,549ae743498ee538a04ab305,23.040276821640735,72.51225520563564,Indian Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3449,Ahmedabad,India,Natural Ice Cream,4e4d3eeac65bba8554d9fe56,23.03276244823213,72.56557793035729,Dessert Shop,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3450,Ahmedabad,India,Souq - bistro & grills,5247073b498e70435ef93e1a,23.048991487137638,72.51586655531072,Mediterranean Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3451,Ahmedabad,India,Dangee Dums,4d3f0184af8ca143436a1bf7,23.02759746252859,72.54423535913678,Dessert Shop,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3452,Ahmedabad,India,Max Kitchen - Indulge In Food,4fba367de4b0549b8590cd20,23.029400048373542,72.5085641281008,Indian Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3453,Ahmedabad,India,Mocha,563b5d69cd1075c031db1f95,23.03198211455608,72.51135795499819,Café,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3454,Ahmedabad,India,Gloria,4e832d14d3e37ba06ef00338,23.013524164959065,72.51730520779351,Indian Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3455,Ahmedabad,India,Amdavad ni Gufa,4bcaf5d8b6c49c74444d9191,23.036299356364577,72.5494332163613,Art Gallery,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3456,Ahmedabad,India,Cravingz,4fcba949e4b0e33fd4f0eca5,23.048865621427947,72.51610726080487,Ice Cream Shop,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3457,Ahmedabad,India,Jassi de Parathe,4cc1a6bd43646dcbbaf8468c,23.03714550066484,72.52773046744493,Indian Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3458,Ahmedabad,India,Yanki Sizzlers,4fc246bee4b014a2d6fad216,23.053464804960086,72.51816113355159,Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3459,Ahmedabad,India,Trophy,51224a14e4b0655ffe8ff7a3,23.004931298871288,72.50144475017625,American Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3460,Ahmedabad,India,Iscon Ganthiya,4ebf547d2c5b252c1974fdd1,23.018973300565836,72.50518516639205,Breakfast Spot,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3461,Ahmedabad,India,House of MG,4bb964b053649c745b0448fb,23.02718604857762,72.58162130548759,Hotel,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3462,Ahmedabad,India,Mango - The Aambagan,54fb208c498e727051f2646b,23.040247330368793,72.50205764150901,Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3463,Ahmedabad,India,Tryst,4e3e97037d8b0e9610787343,23.03553115995575,72.51023693713626,Lounge,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3464,Ahmedabad,India,Pepperazzi,4d5bf2fdddac721e9f8968fe,23.012156105291627,72.51144823755683,Vegetarian / Vegan Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3465,Ahmedabad,India,Mocha,599c59e50a464d1b2f5e857a,23.029512,72.55479,Café,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3466,Ahmedabad,India,Wagh Bakri Tea Lounge,54aeaba3498e39c668badb97,23.03320225032408,72.55519492734575,Tea Room,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3467,Ahmedabad,India,City Pulse,4c49f2bdd2bf76b0693f8284,23.16727076930355,72.64348983764648,Multiplex,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3468,Ahmedabad,India,Jay Bhavani Vadapav,4ca0779ed3c2b60cf1fedcbc,23.026607613819007,72.55747471502593,Fast Food Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3469,Ahmedabad,India,Law Garden,4bd0b99ab221c9b60d47d4d0,23.025357359490418,72.55961071137818,Park,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3470,Ahmedabad,India,McDonald's,4d7cc698e04d6ea848f200d6,23.01214187600091,72.511480139619,Burger Joint,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3471,Ahmedabad,India,The Vishalla,4ced21e30acea35d8b02e2ae,22.993731550168395,72.5358607651453,Vegetarian / Vegan Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3472,Ahmedabad,India,Gordhan Thal,4c4ba5b6d2bf76b0c193de84,23.035955019506236,72.51094582991641,Indian Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3473,Ahmedabad,India,Sphere Lounge,54526de6498ef42e72569c13,23.010592971724357,72.50490541061563,Café,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3474,Ahmedabad,India,Jassi De Parathe,4fc0f065e4b0152d44f1ee5a,23.01211118921763,72.51103534700098,Indian Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3475,Ahmedabad,India,Hamleys,509f613ee4b09c8923146163,23.03982385435185,72.53149835933256,Toy / Game Store,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3476,Ahmedabad,India,Ankur Crossroad,4eb67a09f9f40c39c5aa2d32,23.05880222680983,72.55584239981545,Food Court,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3477,Ahmedabad,India,Momoman,4de2692a7d8b2547eb02b4c0,23.046464749293968,72.52940044253839,Chinese Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3478,Ahmedabad,India,Q Land,4cdcdb0dd4ecb1f76a188248,23.037121621497935,72.51545675654417,Smoke Shop,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3479,Ahmedabad,India,The Chocolate Room,4d0e3075be6d6ea8adff08b5,23.011890365289567,72.50741401768211,Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3480,Ahmedabad,India,Danny's,4cee88464cd4236aca3bae63,23.035444233231658,72.51056624193784,Café,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3481,Ahmedabad,India,Bon Homie Restaurant & Banquet Hall,4dcfc9c77d8b975f18efcba2,23.04498963697823,72.529734537393,Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3482,Ahmedabad,India,Canadian Donut Co.,5287a1e411d2aa58b2dadc5c,23.038313250315564,72.51285444499824,Donut Shop,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3483,Ahmedabad,India,Decathlon,524d913a11d2cd2858df85f2,22.991693660305657,72.47091186258672,Sporting Goods Shop,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3484,Ahmedabad,India,Danny's coffe bar,50699624e4b0759e8c01a62d,23.05448365204106,72.51852063972662,Coffee Shop,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3485,Ahmedabad,India,The Pride Hotel,4b7a1086f964a5206b212fe3,23.03785044360292,72.51463341115762,Hotel,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3486,Ahmedabad,India,Nini's Kitchen,542be06b498e0ca4d6e3c260,23.011885128515306,72.50719283416582,Café,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3487,Ahmedabad,India,Shambhu Coffee Bar,4cf7dc379d11b1f7ed4bc8ed,23.043125956701488,72.51445614659397,Coffee Shop,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3488,Ahmedabad,India,ELYSIUM,558eccbb498e1c64e004b343,23.03749647275861,72.49482894142659,Hookah Bar,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3489,Ahmedabad,India,McDonald's,52bf07ea498ea7ea617ed847,23.114424315680257,72.60929275182654,Burger Joint,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3490,Ahmedabad,India,Birmies,4ef5fa289adf7bbf876f401f,23.02736235302609,72.5444650965495,Indian Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3491,Ahmedabad,India,Mark Pi's Crazy Noodles,4d3165f88c42a1cd033cde5d,23.027266903513468,72.50614347966814,Noodle House,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3492,Ahmedabad,India,Waterside,4bfb77858d30d13a7d1f0418,23.16615133140263,72.56236062012364,Chinese Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3493,Ahmedabad,India,fozzies pizzaiolo,543505b8498e6c5385446d63,23.03314198425541,72.50987363479071,Pizza Place,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3494,Ahmedabad,India,Freezeland,4fd4bbbfe4b0e8d49d71a09a,23.04444308912709,72.52964550588291,Fast Food Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3495,Ahmedabad,India,Havmor Eatery,4d8f594b3bfef04da53bac86,22.99931548301872,72.60801645539838,Fast Food Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3496,Ahmedabad,India,The Philosophy Club,521e496f498ef521bfc1e308,23.026894728697986,72.50937060617983,Vegetarian / Vegan Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3497,Ahmedabad,India,Magic Chicken,4db4472181543d71da41f5c9,22.989103190167295,72.51361662474204,Fried Chicken Joint,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3498,Ahmedabad,India,Shiv Shakti Dal Bati,4dfb869262e19b42f1e489df,23.156053785374894,72.55410473905442,Indian Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3499,Ahmedabad,India,Le Chowk - International Street Food,538ef908498ed2e9e76a85de,23.026659627974098,72.50985145568848,Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3500,Ahmedabad,India,Juggernaut,54f98db9498e035356a8218b,23.04193698727534,72.49819680908612,Fast Food Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3501,Ahmedabad,India,Herbs & Spice,4f144c91e4b09e81db873892,23.181700533577665,72.63745486736298,Indian Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3502,Ahmedabad,India,Saffron,4fee83d0e4b0eb7584d6e0c7,23.196797311739452,72.63225345336166,Indian Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3503,Ahmedabad,India,Chilly Coriander,4ea82d9c8b8154b19ff7a47c,23.174981595745965,72.63891721515198,Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3504,Ahmedabad,India,Ken's Koffee Plus Plus,51b8bc0dabd8a3116829a1df,23.19639942471581,72.63300542900936,Café,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3505,Ahmedabad,India,South Cafe,4f6f6459e4b07ec4546732d6,23.196397629259124,72.63247288675896,Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3506,Ahmedabad,India,Sam's Pizza,4c45c3472d3ec9b686ae30ae,23.196924499989994,72.63181343107487,Pizza Place,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3507,Ahmedabad,India,Neopolitan Pizza,50f8091ae4b06f9c7cf05dc8,23.19656234878117,72.63297527303845,Italian Restaurant,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3508,Ahmedabad,India,Qwiches,52f65147498e2746558baa54,23.19642303389613,72.63315428400296,Sandwich Place,5570585,https://en.wikipedia.org/wiki/Ahmedabad,23.03,72.58
3509,Singapore,Singapore,Esplanade - Theatres On The Bay,4b058814f964a52090b022e3,1.2896881527433737,103.85512046310656,Performing Arts Venue,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3510,Singapore,Singapore,The Other Room,576a9b71498ed1ba6321e4ff,1.3052971,103.83286,Speakeasy,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3511,Singapore,Singapore,Blu Kouzina,4ca5f522d971b1f72a35fbe0,1.3032620989241126,103.81033254743105,Greek Restaurant,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3512,Singapore,Singapore,Rooftop Infinity Pool,4c26cf0ef1272d7fa05587c5,1.2836796223931373,103.86065789188754,Hotel Pool,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3513,Singapore,Singapore,ATLAS Bar,585a1ef68ee5606a98d90f21,1.2999653649767815,103.85776805593774,Cocktail Bar,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3514,Singapore,Singapore,Binomio Spanish Restaurante,506e5ef1e4b06a580b065adc,1.277712604671512,103.84224763695231,Spanish Restaurant,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3515,Singapore,Singapore,Yakiniku YAZAWA,4ca1e24946978cfa098dbf7f,1.291828,103.842172,Japanese Restaurant,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3516,Singapore,Singapore,Louis Vuitton Island Maison,4e6ca596b993061ea8e39772,1.2851123562237643,103.85853752419233,Boutique,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3517,Singapore,Singapore,Henderson Waves,4b57b23df964a520743c28e3,1.276239028996051,103.81523273528167,Scenic Lookout,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3518,Singapore,Singapore,28 HongKong Street,4e0c4c961f6e9300e4e4f35b,1.287815,103.846789,Cocktail Bar,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3519,Singapore,Singapore,Nylon Coffee Roasters,4f9f3ff3e4b01426c55d112b,1.2766572092129436,103.84007318719618,Coffee Shop,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3520,Singapore,Singapore,APIARY,57e7522b498e3f249787e079,1.2794992726812096,103.84229440605792,Ice Cream Shop,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3521,Singapore,Singapore,Napoleon Food & Wine Bar,51b49e49abd88dd0b4e7330f,1.2799249387439204,103.84733300574288,Wine Bar,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3522,Singapore,Singapore,Manhattan,535083f7498e3044869bb48f,1.3049107417186168,103.82536793005704,Cocktail Bar,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3523,Singapore,Singapore,The Shoppes At Marina Bay Sands,4bd6b4925631c9b60239a630,1.2836692632095963,103.85911780727382,Shopping Mall,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3524,Singapore,Singapore,Marina Bay Waterfront Promenade,4c35c5693ffc9521753b91f5,1.2811245137355043,103.85555642836434,Waterfront,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3525,Singapore,Singapore,National Museum of Singapore,4b989892f964a520334835e3,1.2967909719264816,103.84858846664429,Museum,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3526,Singapore,Singapore,Resorts World Sentosa,4d2534e1b9796dcbd9caa639,1.256579272047515,103.82055343973943,Resort,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3527,Singapore,Singapore,The Merlion,4b2c8c2ef964a520bbc724e3,1.2867168524077461,103.85435611180665,Outdoor Sculpture,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3528,Singapore,Singapore,Marina Bay Downtown Area (MBDA),4c9554c672dd224b23e4a291,1.2790415374388213,103.85495626876134,Harbor / Marina,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3529,Singapore,Singapore,Shangri-La Hotel,4b05880bf964a520e7ad22e3,1.3112436137998267,103.82666118703764,Hotel,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3530,Singapore,Singapore,CUT by Wolfgang Puck,4d41cbdb9fa82c0f9a8ab08a,1.2853498841123125,103.85944005306924,Steakhouse,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3531,Singapore,Singapore,VivoCity,4b058818f964a520a7b122e3,1.2648197738289553,103.82175911779889,Shopping Mall,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3532,Singapore,Singapore,Esplanade Outdoor Theatre,4b6c1439f964a520ba222ce3,1.2889043425663702,103.85600131170524,Performing Arts Venue,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3533,Singapore,Singapore,Mount Faber Park,4bd1618d046076b096c07171,1.2727409581382068,103.81864022617543,Park,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3534,Singapore,Singapore,Esplanade Theatre,571b758d498e166ab0717ce7,1.2899318061542575,103.8550369159392,Theater,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3535,Singapore,Singapore,Clarke Quay,4b05880ef964a520d6ae22e3,1.29029877113616,103.8456088418318,Canal,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3536,Singapore,Singapore,National Gal­lery Singa­pore,4d438c6514aa8cfa743d5c3d,1.2907395913341984,103.85154786540198,Art Gallery,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3537,Singapore,Singapore,Clarke Quay Riverside,4f29050be4b0abca0666bfc4,1.2896606442926337,103.84646372818189,Waterfront,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3538,Singapore,Singapore,Esplanade Park,4b058810f964a52036af22e3,1.2889675708353954,103.85358044117562,Park,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3539,Singapore,Singapore,The Auld Alliance,4db1a2035da32cf2df60580b,1.2985668612619994,103.8489032155793,Whisky Bar,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3540,Singapore,Singapore,Marina Bay,527faef5498ecf5c6e90924f,1.284992247519025,103.8566780090332,Bay,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3541,Singapore,Singapore,"""Combat"" Top Quality Durian",4df8d37ae4cd2129701b3ce8,1.321567306052789,103.85283229942704,Dessert Shop,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3542,Singapore,Singapore,PS.Cafe,4b08ac7df964a520951023e3,1.3045662538017249,103.81107901164047,Café,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3543,Singapore,Singapore,Pan Pacific Singapore,4b05880bf964a520c5ad22e3,1.2919999091318213,103.85907251093136,Hotel,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3544,Singapore,Singapore,Seng Kee Black Chicken Herbal Soup Bedok North St 3,4c613f0e13791b8d956051af,1.3330871972803517,103.93037259180947,Asian Restaurant,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3545,Singapore,Singapore,Axis Bar and Lounge,4cdc02dc39172d436f5683d8,1.2907718416271248,103.85830029839781,Hotel Bar,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
3546,Singapore,Singapore,The St. Regis Singapore,4b05880bf964a520eead22e3,1.3057992,103.8259567,Hotel,5535000,https://en.wikipedia.org/wiki/Singapore,1.3,103.8
